,title,url,date,text
11,Recombinant Urbanization: Agrarian-urban Landed Property and Uneven Development in India,http://archive.urbantheorylab.net/publications/recombinant-urbanization/,,"Sai Balakrishnan, “Recombinant Urbanization: Agrarian-urban Landed Property and Uneven Development in India,” International Journal of Urban and Regional Research 43, no. 4 (2019): 617-632. This article develops the concept of recombinant urbanization to show how agrarian landed property and land-based caste/class relations shape the production of post-liberalization urban real estate markets in India. I focus on two interrelated but differentiated agrarian property regimes in western Maharashtra to argue that real estate development is building on prior uneven agrarian land markets, which were themselves sociotechnically produced by colonial and postcolonial development politics. Through an examination of the organizational form of sugar cooperatives, which mediated agrarian capitalism in an earlier era, I track how these primary agricultural cooperatives are now being reorganized into real estate companies, sometimes with former sugarcane growers as company shareholders. The same caste-based political and social capital that made sugar cooperatives possible in a capitalist agrarian society is now being leveraged by agrarian elites to ease their own and their constituents’ entry into an urbanizing economy. The concept of recombinant urbanization opens new methodological entryways to analyze the entangled agrarian and urban question in predominantly agrarian and late liberalizing societies. LINK"
12,The Biopolitical Commons: A Revised Theory of Urban Land in the Age of Biopolitical Production,http://archive.urbantheorylab.net/publications/the-biopolitical-commons/,,"William Conroy, “The Biopolitical Commons: A Revised Theory of Urban Land in the Age of Biopolitical Production,” Planning Theory 18, no. 4 (2019): 470-491. The literature on biopolitical production largely presumes that contemporary capital is parasitic, enclosing and capturing value that is autonomously and collectively produced across the urban landscape. In contrast, this article suggests that in particular contexts, planners—acting largely as surrogates for urban real estate capital—play an active role in the production of the urban commons for the sake of future enclosure. Using contemporary Chicago as a point of reference, it argues that such commons are (generally) produced in locales of racialized “ontological devaluation”—in spaces that have historically borne the burden of racial capitalism’s expropriative dimension. Further still, this article develops a theoretical concept, the “biopolitical commons,” to name those spaces and practices that are produced for the sake of future racialized biopolitical accumulation—pulling together, in the process, research on biopolitical production and “abolition ecology.” Finally, this article concludes by posing a series of questions for future research on the biopolitical commons. LINK"
13,NEW GEOGRAPHIES 10: 'FALLOW',http://archive.urbantheorylab.net/publications/new-geographies-10-fallow/,,"Michael Chieffalo and Julia Smachylo, editors, New Geographies 10: 'Fallow' (Harvard Graduate School of Design; Actar Publishers, 2019). New Geographies 10 borrows the term fallow as a metaphor to critically examine cycles of devaluing and revaluing built and unbuilt environments. In agriculture, fallowing is understood as a process of restoring latent ecological capacity through periodic idleness. “Fallow” extends this concept to a much broader spectrum of conditions, including many that are not immediately associated with crop rotation, but which are inscribed in diverse forms of devalorization and revalorization associated with geographies of industrial capitalism. Rather than assume a strict binary of fecund or barren, the texts assembled in this volume critically reflect on the sites, strategies, scales, and imaginaries of the devalued, the dormant, and the wasted, and explore revalorization in all its forms: cultural, ecological, economic, and social. LINK"
14,"EXTRACTION IN MOTION: CIRCULATION OF CAPITAL, STATE POWER, AND LOGISTICAL URBANIZATION IN CHILE’S MINING REGIONS",http://archive.urbantheorylab.net/publications/extraction-in-motion/,,"Martín Arboleda, “Extracción en movimiento: circulación del capital, poder estatal y urbanización logística en el norte minero de Chile. Investigaciones Geográficas 56, 3-26. DOI: 10.5354/0719-5370.2018.48475.   Through an investigation of port cities in northern Chile, this article assesses the territorial and sociopolitical ramifications of the logistics turn in the extractive industries. The systematic adoption of organizational imperatives towards flow, connectivity, and speed in mining operations, has spearheaded a modality of logistical urbanization in which the governance of mineral flows assumes increasing salience vis-à-vis sites of extraction narrowly considered. This evolving modality of territorial organization has underpinned the rise of a transpacific logistical corridor that weaves together multiple mineral deposits in the Chilean Andes with a wide array of port and manufacturing cities in East Asia. Through a materialist reading of the capitalist state, the paper suggests that the metabolic flows that animate this complex socioecological system are mediated by distinct, yet overlapping tendencies towards the internationalization and the concentration of the political authority of the late liberal state. A partir del caso de las ciudades portuarias del norte de Chile, este artículo analiza las implicaciones territoriales y sociopolíticas del giro logístico en las industrias extractivas. La adopción de imperativos de flujo, velocidad y conectividad por parte de la gran minería, ha dado origen a una modalidad de organización urbano-territorial donde la gobernanza del movimiento de los minerales asume un rol cada vez más relevante frente a los espacios de extracción individualmente considerados. Este proceso de urbanización logística ha hecho posible el desarrollo de un corredor transpacífico de infraestructuras que une múltiples depósitos minerales en las zonas cordilleranas de Chile con ciudades manufactureras y portuarias en el este asiático. A través de una lectura materialista del estado, se afirma que los flujos metabólicos de este complejo sistema socioecológico son mediados por tendencias simultáneas y contrapuestas hacia la internacionalización y la concentración de la autoridad política del estado liberal tardío. Image caption: Dry bulk carrier loading minerals in Tocopilla, Chile (courtesy of Claudia Pool."
15,ESPAÇOS DE URBANIZAÇÃO: O URBANO A PARTIR DA TEORIA CRÍTICA,http://archive.urbantheorylab.net/publications/espacos-de-urbanizacao/,,"Neil Brenner, Espaços de Urbanização: O urbano a partir da teoria crítica (Observatório das Metrópoles series, Letra Capital Editora: Rio de Janeiro, 2018). This book assembles some of Neil Brenner’s key writings on critical urban theory, urban restructuring, neoliberalization, the critique of urban restructuring, and planetary urbanization for a Brazilian / Portuguese-langugage readership.  The volume was produced and translated by our friends and esteemed colleagues in the Observatório das Metrópoles in Rio de Janeiro, Brazil, led by urbanist Professor Luiz Cesar de Queiroz Ribero.  The editorial coordination was generously accomplished by Samuel Thomas Jaenisch and Pedro Paulo Machado Bastos.  The book’s publication was generously supported through a grant from the Brazil Office of Harvard University’s David Rockefeller Center for Latin American Studies (DRCLAS). Vivemos desde os anos 1970 em um acelerado processo de transformação do capitalismo, sob o impacto dos processos de globalização dos circuitos de produção, circulação e consumo, neoliberalização das forças do mercado e da financeirização do regime de acumulação. Como correlato destas transformações, observamos um incessante movimento de reestruturação das bases territoriais da reprodução do capital constituídas no ciclo anterior, revolucionando as antigas relações entre economia, sociedade e a cidade. Fixidez e fluidez, localismo e globalismo, transitoriedade e permanência se articulam em mutantes arranjos sócio-territoriais. Neste quadro, como compreender a urbanização em suas diferentes formas, diversas escalas e distintas dinâmicas? Como renovar as bases epistemológicas, metodológicas e as referências analíticas da teoria crítica urbana para compreender estas transformações? Os textos reunidos no livro expressam um conjunto valioso de reflexões nesta direção, resultante do criativo trabalho que vem sendo realizado por Neil Brenner e seus colegas de pesquisa. A sua circulação nos meios acadêmicos brasileiros voltados para os estudos urbanos certamente resultará na renovação das indagações e em novas pistas para pesquisa. LINK: LETRA CAPITAL EDITORA WEBSITE LINK: OBSERVATÓRIO DAS METRÓPOLES WEBSITE"
16,Extended Urbanization: Implications for urban and regional theory,http://archive.urbantheorylab.net/publications/extended-urbanization/,,"Roberto Luís Monte-Mór and Rodrigo Castriota, “Extended Urbanization: Implications for urban and regional theory,” in Annsi Paasi, John Harrison and Martin Jones eds., Handbook on the Geographies of Regions and Territories (Cheltenham, Northampton: Edgard Elgar, 2018), 332-345. DOI: https://doi.org/10.4337/9781785365805. How do we use the word 'urban'? As noun or as adjective? What about ‘rural’? What is the difference between them and what did they ended up ‘signifying’? To address these questions, one must access the dramatic changes of meaning that inherited categories—urban and rural, city and countryside—underwent throughout the twentieth century. This article—written by two of our close colleagues in Brazil, Roberto Luís Monte-Mór and Rodrigo Castriota—revisits and critically re-interprets these foundational concepts for urban and regional theory through the lens of the concept of extended urbanization. The authors provide an historical review of different theoretical tools mobilized during the past century in relation to urbanization processes in Brazil, highlighting the dynamics of urban and regional restructuring since the second half of the twentieth century and the concomitant redefinition of city/countryside relations through processes of territorial integration. On this basis, Monte-Mór and Castriota redefine these categories to improve our understanding of sociospatial transformations, and in so doing, they contend that the sociocultural and political dimensions of the urban have become crucial for concrete struggles around social reproduction and everyday life. The broad sense of the Lefebvrian concept of the ‘urban’ needs to be clarified, they argue, to avoid misunderstandings and possible anachronistic interpretations that may obscure the urban-industrial production of space in Brazil, in particular, and in the contemporary world, more generally. LINK: BOOK"
17,DEBATING PLANETARY URBANIZATION: FOR AN ENGAGED PLURALISM,http://archive.urbantheorylab.net/publications/debating-planetary-urbanization-for-an-engaged-pluralism/,,"Neil Brenner, “Debating planetary urbanization: for an engaged pluralism,” Environment and Planning D: Society and Space, April 2018, in press. This essay reflects on recent debates around planetary urbanization, many of which have been articulated through strikingly dismissive caricatures of the core epistemological orientations, conceptual proposals, methodological tactics and substantive arguments that underpin this emergent approach to the urban question.  Following brief consideration of some of the most prevalent misrepresentations of this work, I build upon Trevor Barnes and Eric Sheppard’s (2010) concept of “engaged pluralism” to suggest more productive possibilities for dialogue among critical urban researchers whose agendas are too often viewed as incommensurable or antagonistic rather than as interconnected and, potentially, allied.  The essay concludes by outlining nine research questions whose more sustained exploration could more productively connect studies of planetary urbanization to several fruitful lines of inquiry associated with postcolonial, feminist and queer-theoretical strands of urban studies.  While questions of positionality necessarily lie at the heart of any critical approach to urban theory and research, so too does the search for intellectual and political common ground that might help orient, animate and advance the shared, if constitutively heterodox, project(s) of critical urban studies. Image Credit: László Moholy-Nagy, Composition A.XX (1924), Centre Pompidou / Musée National d'Art Moderne (Paris)"
18,MINING LANDSCAPES IN THE GAUTENG CITY-REGION,http://archive.urbantheorylab.net/publications/mining-landscapes-in-the-gauteng-city-region/,,"Kerry Bobbins and Guy Trangoš, Mining Landscapes in the Gauteng City-Region (Johannesburg: Gauteng City-Region Observatory, 2018). Johannesburg is the product of gold. Its history charts the large scale extraction of the world’s largest gold reserves, where extreme wealth and extreme exploitation have been fused together in the substructures of society. While mining close to the city has ceased, the mining landscape remains as a toxic homage to the city’s origins. With multiple contributions from urban researchers and photographers, this extensive research report investigates the continued social, economic, and environmental effects of Johannesburg’s landscape of extraction. It questions the role of both private and governmental actors in mediating the numerous externalities these landscapes cause and proposes that the mining landscape is reconsidered as a major opportunity for reimagining the spatial form of the region. Image caption: Mine residue areas near Johannesburg. Guy Trangoš; GDARD Mine Residue Areas, 2012; 20m contour. LINK"
19,Martin Wagner in America: Planning and the political economy of capitalist urbanization,http://archive.urbantheorylab.net/publications/martin-wagner-in-america-planning-and-the-political-economy-of-capitalist-urbanization/,,"Álvaro Sevilla-Buitrago, “Martin Wagner in America: Planning and the political economy of capitalist urbanization,” Planning Perspectives 32, 2017, 481–502, doi: 10.1080/02665433.2017.1299636 What happens when design meets political economy? This article explores this problem through an analysis of the theoretical work of planner Martin Wagner. Better known as a champion of Modernist social housing and urban design, and collaborator of trade unions and center-left administrations in Weimar Republic Berlin, Wagner also produced substantial theoretical contributions, especially during his exile as a professor at Harvard in the 1940s and 1950s. Blending urban theory, planning speculation and economic geography, these interventions were meant to provide a more robust intellectual background for postwar recovery and metropolitan restructuring in Europe and the US. Contrary to contemporary urban visions such as those of Le Corbusier, Frank Lloyd Wright or Ludwig Hilberseimer, Wagner explored the potential reach and limitations of design in a capitalist society embracing the imperative of thinking with capital, i.e. incorporating the logics of markets, property, financial capital and uneven spatial development in his intellectual toolkit. At Harvard he came to see capital flows as the true architect of the city and explored the possibility of contouring its shape through a form of planning that would focus on harnessing such flows. Thus rent gaps, corporate property, purchasing power, or architectural and infrastructural obsolescence and depreciation were reframed as design tools that, if governed correctly, could yield important benefits for municipalities and the working class. But Wagner’s is also a cautionary tale about design’s political tasks in the imagination of alternative urban futures. In the US his speculations developed beyond this Fordist-Keynesian ethos. Writing at a time when urban decay, the loss of population and economic activity, and competition for investment were already a reality in many city cores and regions, he not only advanced some of the most radical urban renewal and new town schemes of his time, but also envisioned aspects of the urban order that would ravage social space from the 1970s on. Eventually his political-economic realism produced a surreal combination of cynicism about the possibilities of socialist design and a sort of hallucinated intellectual escapism that announced some of the darkest elements of neoliberal urbanization. Throughout this period Wagner influenced the work of his collaborators including not only eminent colleagues such as Walter Gropius but, more importantly, students who would soon become the architects of a new urban America in key projects such as Baltimore’s Charles Center and Inner Harbor renewal, the plans for New York’s Lower Manhattan and downtown Dallas, Maryland’s Plan for the Valleys and many more.   LINK"
20,NOTES ON RURALITY OR THE THEORETICAL USEFULNESS OF THE NOT-URBAN,http://archive.urbantheorylab.net/publications/notes-on-rurality-or-the-theoretical-usefulness-of-the-not-urban/,,"Swarnabh Ghosh, “Notes on Rurality or The Theoretical Usefulness of the Not-Urban,” The Avery Review 27, November 2017. The recent discourse of planetary urbanization tends to discard the categorical difference between the constitutive urban and the non-urban. While this diagnosis of ‘the ubiquitous urban’ subsuming (and making obsolete) ‘the countryside’ is a useful tool for analyzing the processes of urbanization in the context of post-Fordist accumulation, this essay proposes a momentary retreat. This is not to mount a rearguard action against this proposition but to better understand its points of origin and to complicate its formulation of the theoretical category of ‘the urban’. This essay does so through a discussion of Henri Lefebvre’s notion of ‘rurality’ and its historical relationship to ‘the urban’ and ‘urban life’. In addition to a discussion of Lefebvre’s ‘urban-rural’ dialectic, this essay seeks – through a brief discussion of the Delhi Mumbai Industrial Corridor, an ongoing project of neoliberal urbanization – to illustrate emergent forms of managerial governmentality that are inscribing new sets of relationships between territory and capital through the construction of purportedly “smart” cities in predominantly agrarian landscapes. This analysis has two purposes: (i) to delaminate or unfocus the concept of ubiquitous ‘planetary’ urbanization and arrive at a ‘thick’ multivalent understanding of the not-urban and its ongoing transformation under various modes of capitalist development, and (ii) to initiate the study of a contemporary project of territorial management that seeks to concentrate vast amounts of global capital along an infrastructural spine imposed on heretofore “undeveloped” agrarian landscapes. LINK"
21,DEEPENING DIVISION: INTERPRETING SCALES OF SPATIAL CONTESTATION IN JOHANNESBURG,http://archive.urbantheorylab.net/publications/deepening-division-interpreting-scales-of-spatial-contestation-in-johannesburg/,,"Guy Trangoš, “Deepening division: Interpreting scales of spatial contestation in Johannesburg,” Perspecta 50 (Cambridge, MA: MIT Press, 2017): 103-118. Johannesburg has seen significant and successful instances of social change and racial integration, when examined through a post-apartheid lens. Despite this, many divisions remain and are enforced at multiple and interoperable scales. This paper traces three ways in which social division is being entrenched in post-apartheid Johannesburg, as neoliberal ‘progress’ replaces politically entrenched division. It is published as a chapter of the 50th edition of the Yale School of Architecture’s annual journal, Perspecta, which examines forms and mechanisms of urban division around the world. LINK"
22,NEW GEOGRAPHIES 09: 'POSTHUMAN',http://archive.urbantheorylab.net/publications/new-geographies-09-posthuman/,,"Mariano Gomez-Luque & Ghazal Jafari, editors, New Geographies 09: 'Posthuman' (Harvard Graduate School of Design; Actar Publishers, 2017). 'Posthuman' signals a historical condition in which the coordinates of human existence on the planet are altered by profound technological, ecological, biopolitical, and spatial transformations. Engendering new ways of being in the world, this condition challenges long-established definitions of the ‘human’, and by extension, of the human environment. Interpreting design as a geographical agent deeply involved in the territorial engravings of contemporary urbanization, New Geographies 09 investigates the urban landscapes shaping the posthuman geographies of the early 21st century, fostering a wide-ranging debate about both the potentialities and challenges for design to engage with the complex spatialities, more-than-human ecologies, and diverse forms and habits of life of an increasingly post-anthropocentric world. NG09 includes contributions by Rosalind Williams, Erik Swyngedouw, Luciana Parisi, Benjamin Bratton, Shannon Mattern, Barbara Adam, Krystelle Denis, The GIDEST Collective, Antoine Picon & Carlo Ratti, Alejandro Zaera-Polo, Eyal Weizman, Stephen Graham, Martín Arboleda, Mimi Sheller & Esther Figueroa, Jose Ahedo, Rosetta Elkin, Eli Nelson, Charles Waldheim, John D. Davis, Namik Mackic & Pedro Aparicio Llorente, Cary Wolfe, McKenzie Wark and Jason W. Moore LINK: GSD WEBSITE LINK: ACTAR PUBLICATIONS 
 
				 TABLE OF CONTENTS AND EDITORIAL"
23,ORGANIZACIÓN TERRITORIAL Y DISOLUCIÓN DEL CAMPESINADO EN EL SUPERCICLO DE MATERIAS PRIMAS DE AMÉRICA LATINA,http://archive.urbantheorylab.net/publications/organizacion-territorial-y-disolucion-del-campesinado-en-el-superciclo-de-materias-primas-de-america-latina/,,"Martín Arboleda, “La naturaleza como modo de existencia del capital: organización territorial y disolución del campesinado en el superciclo de materias primas de América Latina,” Anthropologica 38: 145-176.   This article addresses the processes of technological modernization that have taken place in Latin America’s mining industry, especially in the context of a new geography of late industrialization whose gravitational center has shifted towards East Asian economies.Through the Marxist critique of ecology, the paper explains the ways in which both human and nonhuman natures have been emptied of their concrete specificity in order to be transformed into the alienated powers of capital. The intensification in land use that has followed the robotization and computerization of large-scale mining has not only reconfigured the biogeophysical environment into a constitutive moment of the forces of production, but also entailed the systematic transformation of peasantries into dispossessed multitudes that act as mere appendages of technical systems of extraction, or as surplus populations. The reorganization of the mining industry into global supply chains requires rethinking extraction beyond primary commodity production, and interrogating its organic unity with the modern mode of production generally considered. Este artículo discute los procesos de modernización minera que se han dado en Latinoamérica, particularmente en el contexto de una nueva geografía de industrialización tardía cuyo centro gravitacional ha girado hacia las economías del Este asiático. A través de una lectura marxista de la ecología, se pretende explicar la manera en que tanto el territorio como el ser humano se han visto despojados de su especificidad concreta para pasar a ser parte de los poderes enajenados del capital. La intensificación en el uso del suelo que se da tras la robotización y computarización de la actividad minera no solamente ha convertido el entorno biogeofísico en un momento constitutivo de las fuerzas de producción: también ha implicado la transformación sistemática de campesinados en muchedumbres que se desempeñan como meros apéndices de los sistemas técnicos de la extracción, o como poblaciones sobrantes. La reorganización de la industria minera en cadenas globales de suministro requiere extender el concepto de extracción más allá de la especificidad misma de la producción primaria, e interrogar su unidad orgánica con el modo de producción moderno en general. LINK"
